COM=Project: MALDI_2020, Spot Set: MALDI_2020\102720_Fatehi, Label: B4, Spot Id: 809372, Peak List Id: 390700, MS Job Run Id: 31273
504.28934	2424.5352
507.21207	1343.2408
509.23456	1210.0046
515.31262	3839.9187
518.31378	1194.8595
524.16302	2351.9583
525.19135	1601.9248
528.23083	1255.4542
530.25323	1404.7845
532.32922	1258.3616
533.28387	1024.0778
541.28711	874.18805
550.12305	1783.3248
552.4306	1132.849
554.29376	961.39581
563.2229	1015.1123
567.30762	1053.514
568.12341	3483.6841
575.21423	979.62085
585.33875	1188.0795
596.45532	1674.728
597.25391	847.19037
599.35022	2404.2107
599.51086	1827.9031
601.31488	526.74841
616.22955	542.0451
617.32086	562.85999
627.29993	657.5556
633.25824	531.81372
640.48071	1698.4187
643.32556	896.36371
656.02844	2500.437
661.29022	611.67316
668.42816	780.82031
672.00055	1644.5288
674.28473	519.1582
684.50525	2327.7468
700.47974	501.48688
728.54425	2627.032
742.51868	632.25806
768.48932	928.16943
772.55371	2664.4446
786.54114	545.11761
816.58838	2648.4504
830.53845	505.13275
832.5802	628.33099
842.50934	3765.6599
856.52002	1011.5799
860.61426	2255.6187
870.54321	5472.2051
877.00183	524.47821
904.64838	2039.4688
948.67627	1275.9014
992.69189	1307.5269
1007.6539	656.90753
1036.7194	999.62048
1045.5651	3127.4275
1080.7386	1159.63
1124.7881	658.93134
2210.0564	691.83765
2211.095	6423.8315
2282.186	527.86102
2299.1616	2198.6565
