COM=Project: MALDI_2020, Spot Set: MALDI_2020\110920_Fatehi, Label: C15, Spot Id: 813377, Peak List Id: 390902, MS Job Run Id: 31333
500.31781	698.86902
505.26758	760.15137
515.35193	4731.2358
517.31561	859.02057
526.24994	1404.9153
539.32245	771.01526
541.34613	1045.6759
545.39246	593.89288
550.11511	519.92413
551.26569	1523.5717
566.25385	600.68726
567.33252	1493.6146
568.15521	2212.677
580.33716	1146.2642
581.34521	729.35077
585.36377	1353.8113
598.32825	1044.7365
599.38098	2624.019
647.3233	1021.5682
650.0675	602.67206
666.01257	4965.5537
681.98517	3846.5989
697.98468	732.70081
699.37744	805.84906
724.48779	1158.7629
768.51709	1539.785
825.52515	553.5379
842.50989	5574.1987
856.52313	1170.3986
868.52203	1063.8745
870.5437	6786.7227
877.02496	2288.4209
882.5412	1024.162
893.00287	1175.5426
940.48718	1280.8416
1045.5642	4169.2993
1179.609	1329.6859
1188.5334	595.84515
1493.714	585.45062
1518.8304	661.66028
1794.824	1043.851
1868.943	2039.0896
2089.1587	1516.6471
2194.1152	953.46661
2210.135	1545.895
2211.1099	16114.338
2226.1438	744.59003
2233.1116	3886.6938
2235.115	1313.55
2236.144	1386.2457
2249.0825	1581.3689
2264.0549	1067.9365
2282.1899	1379.4548
2283.1943	1793.5391
2284.1775	1122.5458
2299.1846	6763.3091
2304.1521	1147.1921
2635.2444	1256.5704
2649.252	673.72565
2663.2649	4965.4907
2677.2576	1838.6031
2681.2749	511.71048
2691.2905	1802.3618
2695.2781	1168.8597
2706.2012	683.25
2720.2627	1158.5991
2748.3032	1941.6255
2780.2974	507.90469
2807.3203	1863.9966
3348.6775	513.16791
