COM=Project: MALDI_2020, Spot Set: MALDI_2020\110920_Fatehi, Label: C9, Spot Id: 813371, Peak List Id: 390882, MS Job Run Id: 31333
500.31	2478.958
506.20987	4316.4854
508.2691	1474.3373
515.40338	10779.528
520.24042	1623.416
524.2088	6843.7378
526.22913	1839.9041
527.29211	1750.4445
538.37195	915.02905
541.38007	902.48071
542.28015	1709.5991
545.45819	937.07544
550.17566	5664.2046
555.38947	1693.675
564.32098	1058.0167
565.38446	1178.3412
568.18427	13164.065
574.33984	1139.2975
581.38446	1156.5023
585.40302	2076.304
598.38831	1875.5204
599.4259	5060.9346
608.34076	683.25714
609.35205	1090.771
617.09021	1760.4401
619.25598	1255.2775
621.46643	527.50244
622.06366	1286.946
632.36945	811.09326
637.33893	609.35138
641.31659	1178.1864
650.07288	1082.1213
660.01764	1081.4449
666.03259	11311.042
675.99017	1590.006
682.0152	7961.5498
697.98975	3306.7693
724.50513	978.11511
768.54065	1737.0658
775.45599	1186.9244
824.53076	754.08197
842.52368	9720.2197
854.07452	860.07281
856.53522	3724.7312
861.07269	579.01416
868.53674	1237.447
870.5459	14814.186
877.03186	2336.3784
882.54419	1360.6578
886.97559	1780.7985
892.99329	1652.3478
908.9729	556.31329
1011.6232	1245.0348
1045.5531	8777.3623
1097.9651	687.00531
1465.7177	2699.7317
2193.0715	1798.1625
2195.1067	541.73438
2210.1492	1202.2239
2211.1177	19610.252
2225.1382	728.75415
2233.1101	3774.0806
2237.124	675.18457
2249.0774	1459.2932
2299.2034	3015.3
