COM=Project: MALDI_2020, Spot Set: MALDI_2020\110920_Fatehi, Label: E1, Spot Id: 813411, Peak List Id: 390852, MS Job Run Id: 31333
515.40558	3382.8354
524.21783	1226.8339
550.1972	696.86389
568.19049	2821.4805
585.41882	1031.7137
599.41882	2142.3542
656.09613	568.49066
666.05402	2001.8073
682.03296	2105.094
685.41956	544.53809
724.53571	732.70081
768.5473	960.91083
842.5246	3550.5264
856.54352	1022.8978
870.54993	5415.3091
877.05005	1290.5756
882.56476	574.82605
893.00586	764.28156
1045.553	2818.9753
1066.5552	598.65674
1677.7987	812.28119
1769.9475	530.5788
2194.0908	1180.2208
2211.1033	11288.418
2225.1174	550.81116
2233.1057	1692.5547
2239.1477	619.37671
2249.0615	792.27155
2282.1145	761.89734
2299.1807	2465.356
