COM=Project: MALDI_2020, Spot Set: MALDI_2020\110920_Fatehi, Label: D3, Spot Id: 813389, Peak List Id: 390864, MS Job Run Id: 31333
500.21826	727.58167
515.34326	6314.7715
524.15924	687.98212
527.30518	895.30542
543.34436	1420.0239
546.28552	920.57532
550.13562	1678.536
550.60388	3287.429
555.34436	784.56702
565.32062	631.83368
568.146	2884.8928
585.36621	1311.9814
590.93811	1060.5304
599.37598	2221.3579
606.90668	992.78937
617.04877	1738.2451
622.03961	1387.1482
622.88501	705.12335
643.35645	796.72272
656.04999	559.15417
659.27747	1094.1349
664.00195	598.52045
666.01563	11404.933
675.99493	1545.7075
679.97247	684.89844
681.98199	10416.958
697.95813	4790.8452
699.94989	575.37848
724.48999	1023.1499
768.51721	1181.0247
842.50995	6988.5063
850.05176	1269.994
856.51733	2293.7871
866.01801	1535.9371
868.52753	736.54688
870.54102	10211.157
877.03363	2916.0344
886.97699	1309.7491
893.00366	1772.116
902.94617	840.54749
1045.5641	5931.5117
1067.5475	549.75342
1098.0095	589.14783
1106.52	536.96759
1113.9711	525.04535
1179.5902	1557.493
1234.6949	663.49817
1277.6807	566.47748
1306.7048	1109.4769
1323.725	1456.9648
1340.6884	562.26019
1364.707	858.34222
1412.6829	585.32849
1493.7286	1377.9851
1707.7714	506.48236
1791.734	1095.2935
2193.1216	723.96259
2211.1099	10088.195
2232.0166	539.67212
2233.0918	3013.1763
2235.105	1172.2896
2236.1033	937.60229
2249.0513	2334.9727
2256.0955	729.66559
2264.1311	525.96228
2282.1389	1011.7714
2287.0356	939.33215
2299.1738	4769.4961
2321.147	693.64539
2383.9519	987.11603
