COM=Project: MALDI_2020, Spot Set: MALDI_2020\102720_Fatehi, Label: A14, Spot Id: 809358, Peak List Id: 390726, MS Job Run Id: 31273
500.41101	2457.7329
506.23245	3134.8755
514.37775	2321.4006
515.43304	8756.3809
517.42242	2671.3506
524.25098	3053.5376
539.33044	2417.2041
541.43024	3655.0308
542.45508	2098.2124
543.43427	2092.2522
545.49268	2923.5618
548.39343	2231.0525
550.22028	2709.2256
552.51697	2767.5796
555.44507	3441.501
564.36285	3307.1511
567.44067	3464.6521
568.2326	5728.0962
580.39063	2402.5042
581.39508	2374.0981
585.43622	6632.9575
596.54633	3758.3975
599.44519	15683.696
599.61237	6968.6133
601.4494	2061.9551
604.36969	2529.4224
611.37158	1670.5509
613.44019	1431.5099
615.38446	1403.4702
624.51599	1626.377
625.42792	815.04492
627.42792	1249.98
633.36945	1441.9436
640.56403	2970.9304
643.42712	2980.5281
647.37787	968.97778
652.41718	999.51563
656.11853	2696.0151
657.41333	1282.3975
661.42279	1394.014
668.56342	1322.5577
672.09009	1763.1823
680.48749	1853.3033
684.58093	3430.9199
685.42242	892.52979
690.45697	1240.3596
698.55609	1101.3137
699.44714	2641.3018
711.44519	1541.6987
712.54706	971.14813
713.46301	1183.9681
718.44031	774.31232
721.37427	1079.6476
724.53906	4080.4333
726.49768	1457.4452
728.5874	2823.668
734.47766	894.40088
736.50867	742.2243
737.48297	786.73059
743.4751	953.13177
750.55151	620.74323
757.44867	1125.9349
768.55457	7570.0508
772.60577	2569.6567
779.4433	880.67401
782.51324	853.04962
791.39899	559.78296
816.60608	1830.2343
824.5155	2002.6029
832.58484	580.14545
838.53369	1478.8278
842.52936	7853.7051
848.52344	958.51453
856.53638	2449.6968
860.64508	1976.4514
861.11224	1574.2689
868.53394	1932.386
870.55249	11968.044
877.04968	1356.4705
882.55212	3526.8708
904.66016	1803.9216
926.54694	1151.3335
948.66754	1499.9503
982.53223	925.00177
1011.6251	1297.6353
1045.549	5931.832
1051.6774	950.87012
1092.5073	610.16736
1106.512	646.32013
1116.5721	666.27563
1157.5396	649.6264
1165.6855	598.32117
1170.5308	556.27179
1179.5787	2051.7283
1187.6072	1205.3268
1194.5665	565.32172
1235.5002	955.88556
1277.6653	605.48669
1305.4512	1816.436
1308.6121	623.51355
1320.5328	1780.4655
1323.6066	2339.6189
1339.5981	1196.9891
1357.661	818.24786
1360.5344	582.61157
1361.4286	891.48358
1383.6206	1496.6133
1390.7051	805.77179
1403.5417	1196.2494
1431.3329	769.89355
1434.4913	857.25238
1470.7697	1521.772
1475.7227	1246.8784
1486.4091	607.65863
1493.6283	847.07562
1506.6993	687.06744
1507.6741	768.32916
1508.6963	700.38116
1518.6552	683.36102
1619.5865	1186.6461
1707.7222	1787.7637
1716.7959	613.79095
1745.4814	1251.0928
1765.691	1848.1655
1791.6874	933.93146
1917.6031	644.24231
1993.8988	1882.1023
2120.8696	579.0199
2186.0249	624.09668
2193.1021	1395.9698
2209.0996	1252.4517
2211.114	21187.701
2223.1194	648.01825
2233.0933	3681.9971
2235.1138	1324.0569
2236.106	725.82562
2239.1375	1006.5006
2249.0752	1293.6969
2255.1003	1133.4192
2265.0464	872.8913
2281.1648	615.00568
2282.1843	765.72546
2298.1748	1284.3989
2299.1985	8097.4707
2315.2058	946.01379
2321.1846	823.80261
2337.0828	728.78088
2695.3745	568.47083
2707.5608	577.01831
2753.5608	910.4469
